string
description: 20210414_20210419_Ni_SiN_optical_density_low_gain
sample: Ni_low reference: SiN_low
eV optical density i.a.u.
691.5443186107874 0.26374409885031364
691.7128276076986 0.2635678009856579
691.8814623874144 0.2638302426191132
692.0502229499352 0.2674698880084353
692.2191092952606 0.2664679912735551
692.388121423391 0.2659747584493245
692.5572593343261 0.2653177026621056
692.7265230280659 0.2641346838986906
692.8959125046106 0.26586491668673856
693.0654277639599 0.25795997615159466
693.2350688061141 0.25759331175695127
693.4048356310731 0.261736347518301
693.5747282388368 0.26174229327894066
693.7447466294053 0.2641735979515517
693.9148908027786 0.26160531265279346
694.0851607589568 0.26009558872243554
694.2555564979396 0.25819935956723655
694.4260780197272 0.2565620837199153
694.5967253243197 0.2555586481147932
694.7674984117169 0.25398171367743233
694.9383972819188 0.2547657620961899
695.1094219349256 0.25644240601641216
695.2805723707372 0.25465540940274667
695.4518485893536 0.25069787588118586
695.6232505907748 0.2518054442978274
695.7947783750006 0.2547357171908479
695.9664319420314 0.25584555568583445
696.1382112918667 0.25116292723217165
696.310116424507 0.25290374248772474
696.482147339952 0.2537522319751364
696.6543040382019 0.2487329954971088
696.8265865192564 0.2441021859276203
696.9989947831158 0.24736097944723845
697.1715288297801 0.24928584555292843
697.3441886592489 0.24620519076105932
697.5169742715227 0.2455487072547647
697.6898856666011 0.24597562004650206
697.8629228444844 0.2447815262350417
698.0360858051724 0.24352893268196096
698.2093745486653 0.24299129009234102
698.3827890749628 0.24526366055635024
698.5563293840653 0.24560696893205441
698.7299954759726 0.24769539364580437
698.9037873506845 0.2471502761595206
699.0777050082013 0.24639469247781212
699.2517484485228 0.24839249720851742
699.4259176716491 0.25073418839874634
699.6002126775801 0.2497722290279892
699.774633466316 0.2438617860834556
699.9491800378566 0.2485457018639041
700.1238523922021 0.2474513987781115
700.2986505293522 0.24876798845561068
700.4735744493073 0.24836757167070342
700.6486241520672 0.2447772941314709
700.8237996376316 0.24364913451960277
700.9991009060011 0.2447524545866123
701.1745279571751 0.2411342152036757
701.3500807911541 0.2373121941975204
701.5257594079377 0.23893220756532269
701.7015638075262 0.2388099346903287
701.8774939899196 0.24597475484452816
702.0535499551175 0.24185938600361434
702.2297317031204 0.24098456737872592
702.4060392339279 0.23834193793660727
702.5824725475403 0.24023946498249094
702.7590316439574 0.23769313569799172
702.9357165231794 0.24257709217209314
703.1125271852061 0.2425335702146553
703.2894636300376 0.23905903870034878
703.4665258576738 0.2412643422549654
703.6437138681149 0.23660351791912146
703.8210276613609 0.23747961195173373
703.9984672374114 0.23921556594423063
704.1760325962669 0.23617074409123723
704.353723737927 0.23345121276862218
704.531540662392 0.23433577621132304
704.7094833696617 0.23438389317978955
704.8875518597363 0.23821486481938015
705.0657461326156 0.23789105645846045
705.2440661882997 0.23500070091842415
705.4225120267886 0.2322245055401144
705.6010836480822 0.23112111594736143
705.7797810521807 0.23426649119091822
705.9586042390839 0.2327706044589089
706.1375532087919 0.23265405041751291
706.3166279613047 0.23578229991609667
706.4958284966223 0.23214348493534395
706.6751548147446 0.23092799946572257
706.8546069156718 0.23143004763533956
707.0341847994036 0.23266543114065247
707.2138884659403 0.23194204304133523
707.3937179152819 0.22983308874436523
707.573673147428 0.22921086055573234
707.7537541623791 0.2267193787464706
707.9339609601349 0.22940852660477787
708.1142935406955 0.22673490780760816
708.2947519040608 0.22686508117182994
708.475336050231 0.22636730640850514
708.656045979206 0.22929137489359502
708.8368816909857 0.23124451327720252
709.0178431855702 0.2308533726787857
709.1989304629594 0.22739267563633414
709.3801435231536 0.22596734674899677
709.5614823661524 0.22825163838997034
709.742946991956 0.2211609562890663
709.9245374005644 0.2206721671680902
710.1062535919776 0.22654370526646936
710.2880955661957 0.23038338238047085
710.4700633232184 0.22742615906879082
710.6521568630459 0.22577963266212125
710.8343761856781 0.22522675631452987
711.0167212911153 0.2215186066754879
711.1991921793572 0.22082019594617333
711.3817888504038 0.22171529401878884
711.5645113042552 0.22168088746344014
711.7473595409115 0.22086943456416355
711.9303335603724 0.21753646881230781
712.1134333626383 0.21894711439280443
712.2966589477089 0.21685862561964092
712.4800103155842 0.2186477945358095
712.6634874662644 0.2171715001259712
712.8470903997493 0.21772748360143676
713.030819116039 0.21683678534818743
713.2146736151334 0.22026888452026103
713.3986538970327 0.22323171070971054
713.5827599617368 0.21764740047843734
713.7669918092455 0.21483246331384373
713.9513494395592 0.21514909281542927
714.1358328526775 0.2158077833655449
714.3204420486007 0.2166137151966998
714.5051770273286 0.21460606122525955
714.6900377888613 0.2138426674330018
714.8750243331988 0.2127475584904404
715.0601366603412 0.20885900368640808
715.2453747702882 0.20980336498637683
715.4307386630401 0.21494136769525934
715.6162283385968 0.21708451804289478
715.8018437969581 0.21548685586399327
715.9875850381244 0.21784100448678456
716.1734520620953 0.22340211326637793
716.359444868871 0.22114429398357177
716.5455634584515 0.21579254170699544
716.7318078308369 0.21474762166701747
716.9181779860271 0.21270314839612578
717.1046739240219 0.21384519283671385
717.2912956448216 0.21435734511343357
717.478043148426 0.2083600085702076
717.6649164348353 0.21001667669350263
717.8519155040492 0.21299781783239996
718.0390403560681 0.21094779131501665
718.2262909908916 0.2128572670458769
718.4136674085199 0.21490551721530796
718.601169608953 0.21801952447423958
718.788797592191 0.21712245323296608
718.9765513582338 0.2135496435795381
719.1644309070812 0.212332634618378
719.3524362387335 0.21252143023100412
719.5405673531905 0.2114479402576399
719.7288242504524 0.20912789045974364
719.9172069305189 0.21175492398914547
720.1057153933903 0.2127717531215416
720.2943496390664 0.20690719148721914
720.4831096675474 0.209025695956463
720.6719954788332 0.20784584950696003
720.8610070729236 0.2037526983347241
721.050144449819 0.2059524684279619
721.2394076095189 0.20818072814100883
721.4287965520239 0.20429915830574694
721.6183112773334 0.20419260087604799
721.8079517854479 0.2019670227047979
721.997718076367 0.2042416618608321
722.1876101500911 0.19978285737744175
722.37762800662 0.20014323686197563
722.5677716459534 0.2040971675214678
722.7580410680918 0.20430696164733897
722.9484362730348 0.20449989037202554
723.1389572607827 0.20224852834531265
723.3296040313353 0.1951180513366827
723.5203765846928 0.19589689484918027
723.711274920855 0.1956491191831299
723.9022990398221 0.19671992698847643
724.0934489415939 0.19387126943385277
724.2847246261704 0.19530528061836294
724.4761260935518 0.19878605845276712
724.6676533437379 0.1949356533765737
724.8593063767288 0.19330967387454667
725.0510851925245 0.19660152961819558
725.2429897911251 0.20007231321998853
725.4350201725302 0.19509504780378703
725.6271763367403 0.19197355033512706
725.8194582837552 0.19249657254847144
726.0118660135747 0.1955713943198213
726.2043995261992 0.19240036836817423
726.3970588216283 0.19405957332065618
726.5898438998622 0.1950668983400177
726.782754760901 0.1888376494385874
726.9757914047445 0.19216926517857816
727.1689538313927 0.1904990265277314
727.3622420408459 0.19167916809071855
727.5556560331037 0.1904558018350772
727.7491958081663 0.19139727167956191
727.9428613660339 0.19000299974532242
728.136652706706 0.1881863667496116
728.330569830183 0.18626352441562818
728.5246127364646 0.18794432087198207
728.7187814255512 0.19248148826933817
728.9130758974426 0.19470996689505465
729.1074961521387 0.18724776122944745
729.3020421896397 0.18390729876318615
729.4967140099452 0.1841769695118102
729.6915116130557 0.1834440768549905
729.8864349989709 0.18397908887378847
730.081484167691 0.18593144605560832
730.2766591192158 0.18709642328076334
730.4719598535453 0.18978421374643578
730.6673863706797 0.18795492784006101
730.8629386706189 0.18944214028440423
731.0586167533627 0.18450528453730444
731.2544206189115 0.18400117256915077
731.450350267265 0.1835523024485113
731.6464056984231 0.18537392986710732
731.8425869123863 0.18528401490489096
732.038893909154 0.18347601480972914
732.2353266887267 0.18038490843884758
732.4318852511041 0.18132329245127277
732.6285695962862 0.18548861592624563
732.8253797242733 0.18443566648583734
733.022315635065 0.18083019609905462
733.2193773286615 0.17906533000542207
733.4165648050628 0.1783285684149571
733.6138780642689 0.17554242428409408
733.8113171062796 0.17554320828636108
734.0088819310953 0.17671232834819786
734.2065725387157 0.17594539428879438
734.404388929141 0.1766560239453194
734.6023311023708 0.180225855210741
734.8003990584057 0.1788984036037803
734.9985927972452 0.17858917977973274
735.1969123188895 0.17786214866153963
735.3953576233387 0.18106051848368082
735.5939287105925 0.18242166545417773
735.7926255806512 0.1830117560265043
735.9914482335147 0.17868435198330615
736.190396669183 0.1757370321959095
736.3894708876559 0.17516920841770572
736.5886708889337 0.17515085127694152
736.7879966730163 0.17295096676580837
736.9874482399036 0.17481892804166166
737.1870255895958 0.1735816487625137
737.3867287220927 0.17219747055695764
737.5865576373944 0.1715386902809585
737.7865123355009 0.16983290110069132
737.9865928164122 0.16706330164214622
738.1867990801281 0.16651857231646242
738.387131126649 0.16905041794863945
738.5875889559748 0.16613900580934723
738.7881725681051 0.1680702333796777
738.9888819630403 0.16967950086412167
739.1897171407802 0.16458868286818515
739.390678101325 0.16830288591987622
739.5917648446745 0.1725372677832814
739.7929773708288 0.16873476210643404
739.9943156797877 0.16577544131783722
740.1957797715517 0.1638159382236501
740.3973696461204 0.16485960417334516
740.5990853034938 0.16395671740061532
740.800926743672 0.1641935985217335
741.0028939666549 0.1649076666190088
741.2049869724427 0.1647164253331221
741.4072057610352 0.16702951241927352
741.6095503324326 0.16537772592312472
741.8120206866347 0.1605370341816592
742.0146168236416 0.15812261997601468
742.2173387434533 0.16450494129984858
742.4201864460697 0.16337536568686475
742.623159931491 0.16279606050121104
742.826259199717 0.16173104291318768
743.0294842507478 0.1618141175898102
743.2328350845834 0.16158903364192947
743.4363117012238 0.16625896496863782
743.6399141006689 0.16522315343688762
743.8436422829188 0.15995209903772287
744.0474962479734 0.15700866134860686
744.2514759958331 0.15963082047741298
744.4555815264973 0.16028231151618896
744.6598128399663 0.16207671258028744
744.8641699362402 0.16462127376130128
745.0686528153187 0.16145875547357108
745.2732614772021 0.16152405746145393
745.4779959218903 0.16343219414442103
745.6828561493833 0.16364716681572705
745.8878421596811 0.16221957915414245
746.0929539527835 0.16134535551678456
746.298191528691 0.15960334421801176
746.503554887403 0.16035959251804305
746.7090440289198 0.16283098946481678
746.9146589532414 0.15698339790419055
747.1203996603679 0.1555664154414761
747.326266150299 0.1551520386010752
747.532258423035 0.15892515310669356
747.7383764785758 0.15629254160113767
747.9446203169214 0.1582298981542504
748.1509899380718 0.1586465029344074
748.3574853420268 0.15916015315156995
748.5641065287869 0.15994612179999707
748.7708534983515 0.15566568887837173
748.9777262507209 0.15026643816629073
749.1847247858951 0.1500460513928616
749.3918491038742 0.14803055177364863
749.599099204658 0.1477666408333969
749.8064750882465 0.14848811360333428
750.01397675464 0.14851639977173775
750.2216042038381 0.1528319150329284
750.429357435841 0.15235858143511188
750.6372364506486 0.15319124134041973
750.8452412482612 0.15422297796455603
751.0533718286785 0.15281618071624908
751.2616281919005 0.15057729803686418
751.4700103379273 0.1510743586239615
751.6785182667589 0.1455979329195628
751.8871519783954 0.14635019637614943
752.0959114728365 0.14770097221394074
752.3047967500826 0.14607321632667908
752.5138078101332 0.14196880638396855
752.7229446529888 0.14457892767311614
752.932207278649 0.1489161016755075
753.1415956871142 0.141899493394987
753.3511098783841 0.13699856116957132
753.5607498524587 0.14140771228311955
753.7705156093381 0.1403326755387145
753.9804071490223 0.1394360508484179
754.1904244715114 0.1427287404152698
754.4005675768051 0.13966360883719783
754.6108364649036 0.13565433042162103
754.8212311358069 0.13607096415789183
755.0317515895151 0.13312133207638618
755.242397826028 0.1339998929951676
755.4531698453457 0.1303845771820709
755.6640676474682 0.13279134154168137
755.8750912323953 0.13332465889270664
756.0862406001274 0.13528280697665682
756.2975157506642 0.13490349648309694
756.5089166840058 0.1364184877696129
756.7204434001521 0.13230101422518226
756.9320958991034 0.12616839354453951
757.1438741808593 0.12496258000995922
757.35577824542 0.12593112872057904
757.5678080927854 0.12946840477976063
757.7799637229557 0.1285857361534996
757.9922451359308 0.1286174222915092
758.2046523317106 0.1284722120109177
758.4171853102953 0.1266020846749809
758.6298440716846 0.1277798283771558
758.8426286158789 0.13026154584616598
759.0555389428778 0.12928055042385916
759.2685750526815 0.12786573843544516
759.4817369452901 0.1277091931919926
759.6950246207034 0.12272761472584817
759.9084380789216 0.12069347578029607
760.1219773199443 0.12104853501053818
760.3356423437721 0.1245265128273634
760.5494331504044 0.12130885747192616
760.7633497398417 0.12396111402932358
760.9773921120837 0.12801757757488483
761.1915602671304 0.12974098434169323
761.4058542049819 0.1315996134812426
761.6202739256383 0.12599884057456986
761.8348194290995 0.12304505448518513
762.0494907153653 0.1214556910259402
762.2642877844361 0.12508384229300176
762.4792106363114 0.1269484957248585
762.6942592709918 0.12113620733384493
762.9094336884767 0.12230957310833374
763.1247338887665 0.12468234197628743
763.3401598718613 0.12766718316577377
763.5557116377605 0.12443520889211014
763.7713891864647 0.11659790504701482
763.9871925179735 0.12225969790488958
764.2031216322873 0.12221155792239859
764.4191765294058 0.12282516241490309
764.6353572093291 0.12210502229292575
764.8516636720572 0.12291449666583262
765.06809591759 0.12096574000229514
765.2846539459276 0.1244138966636742
765.50133775707 0.1266289415625325
765.7181473510173 0.1256002636797516
765.9350827277692 0.12118393421963528
766.152143887326 0.11950712351632689
766.3693308296874 0.12333344565337935
766.5866435548538 0.12100986755793224
766.8040820628248 0.11905879583473924
767.0216463536008 0.11962523332841801
767.2393364271815 0.11606840298800228
767.4571522835669 0.11719494472110682
767.6750939227571 0.11961991435990918
767.893161344752 0.11772722279100352
768.1113545495518 0.1181444379703023
768.3296735371564 0.11885395349548797
768.5481183075658 0.11999344858032557
768.7666888607798 0.113857606644402
768.9853851967988 0.11352260512705394
769.2042073156224 0.11339951847515549
769.423155217251 0.1113704726411355
769.6422289016842 0.10909088972400212
769.8614283689221 0.10952966915844901
770.080753618965 0.10771661612339532
770.3002046518126 0.10369310318764766
770.519781467465 0.10792170559236786
770.739484065922 0.09864249834746709
770.9593124471841 0.09719690078327227
771.1792666112508 0.10291177008648716
771.3993465581223 0.10170442943677328
771.6195522877985 0.09811408992322733
771.8398838002796 0.09717689121756386
772.0603410955655 0.09456124126074275
772.2809241736561 0.09318812774913918
772.5016330345516 0.09309038386110087
772.7224676782516 0.09513363633450708
772.9434281047567 0.09896300411340977
773.1645143140663 0.09792631722125127
773.3857263061809 0.09397734567718695
773.6070640811002 0.09427187679113323
773.8285276388243 0.09750191966633016
774.0501169793532 0.09349473916125851
774.2718321026869 0.09017603933082335
774.4936730088253 0.09638803320417054
774.7156396977684 0.09785210486158955
774.9377321695165 0.09418345471451525
775.1599504240693 0.0941717585190723
775.3822944614269 0.09332869464204979
775.6047642815892 0.08893458197117897
775.8273598845564 0.08911144459873753
776.0500812703283 0.08710173621566167
776.272928438905 0.08655082336812034
776.4959013902865 0.08938913991764326
776.7190001244726 0.08886629325665761
776.9422246414637 0.09017843385432282
777.1655749412595 0.0912734444906219
777.3890510238601 0.09002294568479235
777.6126528892655 0.08902750932377652
777.8363805374756 0.08753953784111529
778.0602339684905 0.09304092628104359
778.2842131823103 0.08907059316063325
778.5083181789348 0.08719976928233436
778.7325489583641 0.08540879085943319
778.9569055205982 0.08404608981503969
779.1813878656369 0.08860272776088629
779.4059959934807 0.08954293711266866
779.630729904129 0.08691261865597388
779.8555895975823 0.08767681010557034
780.0805750738402 0.08553983623726381
780.305686332903 0.08382145098383809
780.5309233747705 0.0795459100552382
780.7562861994428 0.07790349880821015
780.9817748069199 0.07885101315578812
781.2073891972018 0.078766659060863
781.4331293702885 0.07852443597968678
781.6589953261798 0.0821433109442509
781.8849870648761 0.0785411078499299
782.1111045863771 0.07584909378894548
782.3373478906828 0.07574328172731333
782.5637169777935 0.07998222975352116
782.7902118477087 0.08574335203736064
783.016832500429 0.08273331018054657
783.2435789359538 0.07684706983725464
783.4704511542835 0.07531906493050691
783.697449155418 0.07575867615549878
783.9245729393573 0.07467801361102816
784.1518225061013 0.07493593511019406
784.3791978556501 0.0757161649431818
784.6066989880038 0.075863579727148
784.834325903162 0.07061904777873976
785.0620786011253 0.06286253308211522
785.2899570818931 0.06441210573761229
785.5179613454659 0.06545124641009391
785.7460913918435 0.0659161264812444
785.9743472210257 0.06846496105027956
786.2027288330128 0.06453594058358855
786.4312362278047 0.06530618224226473
786.6598694054013 0.06293454234790792
786.8886283658027 0.06436376502604235
787.1175131090089 0.060183302371304134
787.3465236350198 0.06144345851115867
787.5756599438356 0.0637134995387945
787.8049220354561 0.060005289769989804
788.0343099098815 0.05680937130267391
788.2638235671116 0.0610199921426591
788.4934630071465 0.059730054433521154
788.7232282299861 0.05757382301473832
788.9531192356305 0.05578187532548225
789.1831360240798 0.054269573009049124
789.4132785953337 0.0536649562637626
789.6435469493925 0.05707595523398774
789.8739410862561 0.05236353086424211
790.1044610059245 0.05762301152955758
790.3351067083977 0.0606965299850684
790.5658781936755 0.05573555549996259
790.7967754617582 0.05701053284337819
791.0277985126456 0.056615736866013296
791.258947346338 0.05557863408597954
791.490221962835 0.05676782727508829
791.7216223621368 0.0593093997090306
791.9531485442434 0.05010325206964469
792.1848005091548 0.052057434833303065
792.416578256871 0.05557126476764206
792.6484817873919 0.053692808141677754
792.8805111007177 0.05492969053464717
793.1126661968482 0.05639341888639044
793.3449470757835 0.056347082048339804
793.5773537375235 0.05439716063501659
793.8098861820683 0.056929673030612055
794.042544409418 0.0553194982697671
794.2753284195724 0.05381411031671641
794.5082382125315 0.05737856671858098
794.7412737882955 0.05468644508909693
794.9744351468644 0.05382792934388336
795.2077222882378 0.05328998163707255
795.4411352124163 0.052214958403546806
795.6746739193993 0.05097987694809325
795.9083384091872 0.04983132073804437
796.1421286817798 0.053131859881068465
796.3760447371773 0.05478556466189825
796.6100865753796 0.05573388387540579
796.8442541963865 0.055036386702866535
797.0785476001984 0.046787931059710505
797.3129667868149 0.047817958535684706
797.5475117562363 0.04769476937925848
797.7821825084624 0.048747469301807914
798.0169790434933 0.04813702711126988
798.2519013613289 0.04925094814691015
798.4869494619695 0.050646870458588525
798.7221233454148 0.04903356026367306
798.9574230116648 0.05030677963072186
799.1928484607197 0.04515604367563288
799.4283996925792 0.04156059694085857
799.6640767072437 0.04012145192639302
799.8998795047128 0.04147919682947437
800.1358080849867 0.043320321999810354
800.3718624480654 0.04276752658802227
800.608042593949 0.041005213872144106
800.8443485226373 0.03751799340713718
801.0807802341303 0.039439093415372564
801.3173377284282 0.04170332546541858
801.5540210055308 0.03918891243014742
801.7908300654383 0.039490936821603095
802.0277649081504 0.03935062011209695
802.2648255336675 0.03814927101024755
802.5020119419893 0.03691327316317727
802.7393241331157 0.029911771772067285
802.976762107047 0.030267748380306096
803.2143258637832 0.03099763698590087
803.4520154033241 0.02872220083730436
803.6898307256697 0.027133727779512666
803.9277718308201 0.030066789902885235
804.1658387187754 0.02771461867908283
804.4040313895355 0.02644904098255539
804.6423498431002 0.02787594517752686
804.8807940794698 0.026251881074216405
805.1193640986442 0.030481982876334496
805.3580599006233 0.028238567114761318
805.5968814854073 0.027048260692706803
805.8358288529959 0.02983462662283131
806.0749020033894 0.03176136429126146
806.3141009365876 0.026246021500099873
806.5534256525907 0.027730762401282794
806.7928761513984 0.029282658699174135
807.0324524330111 0.02857513504068158
807.2721544974285 0.02534682288538661
807.5119823446506 0.024941085287033017
807.7519359746776 0.02214715624741921
807.9920153875094 0.021541061126970403
808.2322205831459 0.02610189405652409
808.4725515615871 0.028858256563863805
808.7130083228333 0.027258400152372374
808.953590866884 0.024518147603801495
809.1942991937398 0.020785308526074648
809.4351333034002 0.02245661692986145
809.6760931958653 0.024483495722488965
809.9171788711352 0.022375103513833244
810.1583903292101 0.02036554363493539
810.3997275700897 0.017293439686997338
810.6411905937739 0.016434741339431735
810.8827794002631 0.01993231379990334
811.1244939895569 0.01829664945291399
811.3663343616556 0.018113123197558968
811.608300516559 0.01555172790698698
811.8503924542673 0.01565838732791026
812.0926101747804 0.016489030277877122
812.3349536780981 0.01801741297406845
812.5774229642208 0.019793882418681498
812.820018033148 0.017770054648900958
813.0627388848802 0.015025330751402001
813.305585519417 0.012297214606565536
813.5485579367588 0.010441767139223948
813.7916561369052 0.011520369195342517
814.0348801198566 0.013908848172545736
814.2782298856125 0.009295753278621416
814.5217054341734 0.0074625235684457995
814.7653067655391 0.00813545901898078
815.0090338797095 0.0061588976510205725
815.2528867766846 0.006374944033999785
815.4968654564645 0.009370030744605965
815.7409699190493 0.005338126934273243
815.9852001644388 0.0041982874774042405
816.2295561926331 0.0046650949858003275
816.4740380036322 0.008698024394496368
816.7186455974361 0.010344645954636552
816.9633789740448 0.007943072710258898
817.208238133458 0.005492280419558895
817.4532230756763 0.005730098198851338
817.6983338006993 0.0061810410408406425
817.9435703085271 0.005381530110016386
818.1889325991596 0.00420486134681235
818.434420672597 0.008317778606143715
818.680034528839 0.006819375714641143
818.925774167886 0.005633977093772511
819.1716395897377 0.004807301659686028
819.4176307943941 0.004711420141657049
819.6637477818554 0.006870404639390667
819.9099905521214 0.006225665312271896
820.1563591051922 0.005601285000492746
820.4028534410677 0.0044828094242399495
820.6494735597481 0.00436874095295152
820.8962194612333 0.004866066623384701
821.1430911455232 0.004361947617202661
821.3900886126178 0.0036527521643070905
821.6372118625173 0.003858626884748467
821.8844608952217 0.007094589594813946
822.1318357107307 0.005733168804245907
822.3793363090446 0.006086016449655525
822.626962690163 0.005097794791575986
822.8747148540865 0.000972765157361194
823.1225928008146 0.0037686244888393908
823.3705965303476 0.009230859188022876
823.6187260426855 0.008291377714021175
823.8669813378278 0.00495314793795413
824.1153624157753 0.0022350118908232002
824.3638692765272 0.0022800240487381358
824.6125019200841 -0.003546118105643885
824.8612603464458 -0.0035294288068020894
825.1101445556122 0.0012367764484120304
825.3591545475833 0.0007715076945096311
825.6082903223594 0.0025199579772655755
825.8575518799403 -0.00038171210863299386
826.1069392203257 4.129946348979924e-05
826.3564523435161 -0.002352710810048202
826.6060912495111 0.0007130745463682039
826.8558559383112 -0.004929217734829574
827.1057464099157 -0.007526074975340596
827.3557626643252 -0.007756027357555757
827.6059047015394 -0.004382853578891475
827.8561725215585 0.0004850973472766807
828.1065661243823 0.004166017469447586
828.3570855100108 0.005292090734817893
828.6077306784442 0.004892096518418828
828.8585016296823 0.0006542995807599863
829.1093983637253 -0.004059965883121522
829.360420880573 -0.007483245015832497
829.6115691802255 -0.007697504330667
829.8628432626829 -0.010183077290466577
830.1142431279449 -0.008548079804555684
830.3657687760116 -0.007741500511447321
830.6174202068833 -0.00907463388552228
830.8691974205597 -0.009192167773950809
831.1211004170408 -0.008715205107411672
831.3731291963268 -0.008886894621981842
831.6252837584175 -0.015958971218481156
831.877564103313 -0.01105697396607186
832.1299702310133 -0.00525912767465505
832.3825021415184 -0.008345436858777621
