string
description: 20210414_20210419_NiO_SiN_optical_density_high_gain
sample: NiO high gain reference: SiN high gain
eV optical density i.a.u.
697.3441886592489 0.20228632097666388
697.5169742715227 0.20388535387949536
697.6898856666011 0.2021182148156336
697.8629228444844 0.2053890659905223
698.0360858051724 0.20604838358830604
698.2093745486653 0.20118085042804967
698.3827890749628 0.19868994557385344
698.5563293840653 0.1987070002008656
698.7299954759726 0.20022291522034344
698.9037873506845 0.199563961996174
699.0777050082013 0.1991170173395207
699.2517484485228 0.19753007991554936
699.4259176716491 0.19502433190870938
699.6002126775801 0.1964868875014882
699.774633466316 0.19607735675741517
699.9491800378566 0.19544387185461315
700.1238523922021 0.1973523024477998
700.2986505293522 0.19709847956123538
700.4735744493073 0.19614052722502157
700.6486241520672 0.19395678526119306
700.8237996376316 0.19250107338771955
700.9991009060011 0.1888658936925273
701.1745279571751 0.1868133147607838
701.3500807911541 0.1880746749905723
701.5257594079377 0.18916684841428177
701.7015638075262 0.18642714222955786
701.8774939899196 0.18711641152674638
702.0535499551175 0.1891135071316769
702.2297317031204 0.1883916219107945
702.4060392339279 0.18777590361872812
702.5824725475403 0.18332422016251193
702.7590316439574 0.1834389690286363
702.9357165231794 0.18157049250536503
703.1125271852061 0.18226259113791327
703.2894636300376 0.18373195046205335
703.4665258576738 0.182360731043469
703.6437138681149 0.18250610575194895
703.8210276613609 0.18005906381715575
703.9984672374114 0.18001729223585763
704.1760325962669 0.17898332062456757
704.353723737927 0.17828923595210389
704.531540662392 0.17976514807477212
704.7094833696617 0.1814734942979129
704.8875518597363 0.1833831341515288
705.0657461326156 0.18156867572055707
705.2440661882997 0.1788724438073941
705.4225120267886 0.17951345607123206
705.6010836480822 0.17670631565968134
705.7797810521807 0.17204767729787376
705.9586042390839 0.17549580912993973
706.1375532087919 0.17566045074398448
706.3166279613047 0.17494226195585869
706.4958284966223 0.1762759653342976
706.6751548147446 0.1774141683527197
706.8546069156718 0.17611795525158763
707.0341847994036 0.17650983358107752
707.2138884659403 0.17424550806049488
707.3937179152819 0.1745412983346185
707.573673147428 0.17524279008025653
707.7537541623791 0.17394455845113582
707.9339609601349 0.17625966023013778
708.1142935406955 0.17896411203050488
708.2947519040608 0.1757742893645843
708.475336050231 0.1754156560416066
708.656045979206 0.17797113686162602
708.8368816909857 0.17282710614076818
709.0178431855702 0.1701115104531049
709.1989304629594 0.17358672322811555
709.3801435231536 0.17119539265198924
709.5614823661524 0.1733271302903993
709.742946991956 0.17356013999271327
709.9245374005644 0.1761405983160114
710.1062535919776 0.1735912384432909
710.2880955661957 0.17154030000589657
710.4700633232184 0.1689392576833012
710.6521568630459 0.17097116887963823
710.8343761856781 0.17342440097766917
711.0167212911153 0.17368814073166117
711.1991921793572 0.17299551527474466
711.3817888504038 0.17134579486636317
711.5645113042552 0.16880888440144795
711.7473595409115 0.16995763800922414
711.9303335603724 0.16930849166785117
712.1134333626383 0.17013705243952784
712.2966589477089 0.1690504917961711
712.4800103155842 0.16569764404194498
712.6634874662644 0.16406746087229881
712.8470903997493 0.16308858688566577
713.030819116039 0.16331221319907388
713.2146736151334 0.16376975273512334
713.3986538970327 0.16203958956819664
713.5827599617368 0.1609138290382879
713.7669918092455 0.16382172664054417
713.9513494395592 0.16576487434321704
714.1358328526775 0.16550755790880417
714.3204420486007 0.16249064127628485
714.5051770273286 0.16249963689107044
714.6900377888613 0.1612118811931468
714.8750243331988 0.15850425628608186
715.0601366603412 0.1605077874825132
715.2453747702882 0.16272808838557076
715.4307386630401 0.1635316437488619
715.6162283385968 0.1600001457195332
715.8018437969581 0.1584327865450515
715.9875850381244 0.1592251159790495
716.1734520620953 0.1607728934468123
716.359444868871 0.15998584304005972
716.5455634584515 0.15782149528743494
716.7318078308369 0.15640148154074235
716.9181779860271 0.15628779120061248
717.1046739240219 0.15493362252961748
717.2912956448216 0.15519846059355105
717.478043148426 0.15403214494776554
717.6649164348353 0.15361389467742081
717.8519155040492 0.15597223328020238
718.0390403560681 0.1549638722669053
718.2262909908916 0.154472069711141
718.4136674085199 0.15302055082390215
718.601169608953 0.15081506473181464
718.788797592191 0.1514408543145228
718.9765513582338 0.15098815296709614
719.1644309070812 0.1475975162842187
719.3524362387335 0.1463923864217085
719.5405673531905 0.14600970520659085
719.7288242504524 0.1464862758507702
719.9172069305189 0.14792986593612975
720.1057153933903 0.14499988891828122
720.2943496390664 0.14210665707300874
720.4831096675474 0.14100344079727803
720.6719954788332 0.14044795108832958
720.8610070729236 0.1424514872160872
721.050144449819 0.14431128374415084
721.2394076095189 0.14493264317608823
721.4287965520239 0.14141002890829962
721.6183112773334 0.14074456808915609
721.8079517854479 0.13937959255992025
721.997718076367 0.13820177856565127
722.1876101500911 0.14042219068160663
722.37762800662 0.1426541731950167
722.5677716459534 0.13891263456271483
722.7580410680918 0.14127545354842255
722.9484362730348 0.14039645832824146
723.1389572607827 0.13850329595854002
723.3296040313353 0.13654354980222197
723.5203765846928 0.13884261791876357
723.711274920855 0.13488765044660456
723.9022990398221 0.1381171893825309
724.0934489415939 0.13615078482300008
724.2847246261704 0.13792643585761272
724.4761260935518 0.137705507013451
724.6676533437379 0.13610415368762227
724.8593063767288 0.1369571397134724
725.0510851925245 0.13488850640275918
725.2429897911251 0.13565060433380893
725.4350201725302 0.13549808512164224
725.6271763367403 0.13488700028740105
725.8194582837552 0.1338794393076819
726.0118660135747 0.1327203535337606
726.2043995261992 0.13253678287090015
726.3970588216283 0.13517710848600423
726.5898438998622 0.13558099301112603
726.782754760901 0.1333904284963639
726.9757914047445 0.13125271147367687
727.1689538313927 0.1302137720947209
727.3622420408459 0.1290555877861611
727.5556560331037 0.13040766914543767
727.7491958081663 0.13099919606381283
727.9428613660339 0.13176008219127922
728.136652706706 0.13208341938383908
728.330569830183 0.13454808380946884
728.5246127364646 0.13536389414092492
728.7187814255512 0.13084456313505674
728.9130758974426 0.13034294002997276
729.1074961521387 0.13107027325769946
729.3020421896397 0.13253701751156133
729.4967140099452 0.12864442188375033
729.6915116130557 0.12808291176912714
729.8864349989709 0.13213097821669234
730.081484167691 0.1323743314203522
730.2766591192158 0.1318712507987437
730.4719598535453 0.13187809728709762
730.6673863706797 0.13073101055402822
730.8629386706189 0.13149749220092505
731.0586167533627 0.13030289622336422
731.2544206189115 0.13254591441301078
731.450350267265 0.13224380357886725
731.6464056984231 0.12891733390186483
731.8425869123863 0.13030687350553025
732.038893909154 0.1314828879593347
732.2353266887267 0.13091660147629175
732.4318852511041 0.12904576336810558
732.6285695962862 0.12700818408663556
732.8253797242733 0.1266130319973875
733.022315635065 0.12761014501404994
733.2193773286615 0.1273162257318141
733.4165648050628 0.1289975088363344
733.6138780642689 0.12925487682108133
733.8113171062796 0.12819680598772418
734.0088819310953 0.12684694233032007
734.2065725387157 0.12696272107038634
734.404388929141 0.12575174088553753
734.6023311023708 0.12803775440515744
734.8003990584057 0.127150980572668
734.9985927972452 0.12914545007404335
735.1969123188895 0.1289158839927377
735.3953576233387 0.12767527786104205
735.5939287105925 0.12717703945627792
735.7926255806512 0.1271815084648539
735.9914482335147 0.12571315548212392
736.190396669183 0.12614608763345014
736.3894708876559 0.12546935185358768
736.5886708889337 0.12228170321257333
736.7879966730163 0.12187381940458498
736.9874482399036 0.12301162071602961
737.1870255895958 0.12251744615930615
737.3867287220927 0.12402719826089109
737.5865576373944 0.12354696570555687
737.7865123355009 0.12097987421907806
737.9865928164122 0.1209661325868482
738.1867990801281 0.12148990567255968
738.387131126649 0.12354002664213438
738.5875889559748 0.12054925407107342
738.7881725681051 0.11914871553016512
738.9888819630403 0.11931651283602857
739.1897171407802 0.122015953976951
739.390678101325 0.12218132772685596
739.5917648446745 0.11914258162242582
739.7929773708288 0.11917592417726092
739.9943156797877 0.11957695573851042
740.1957797715517 0.11851762806662156
740.3973696461204 0.1160314272089926
740.5990853034938 0.11588315577854436
740.800926743672 0.11870337964675959
741.0028939666549 0.12134154615729605
741.2049869724427 0.11924717567215078
741.4072057610352 0.11402853618642608
741.6095503324326 0.11334829386141806
741.8120206866347 0.11505382194532546
742.0146168236416 0.11394974897642697
742.2173387434533 0.11292950855272349
742.4201864460697 0.11260674294774031
742.623159931491 0.11546891566751283
742.826259199717 0.11505765023384848
743.0294842507478 0.11208049260369518
743.2328350845834 0.11082734308825325
743.4363117012238 0.10956603126543775
743.6399141006689 0.11148545630216411
743.8436422829188 0.11394333481136892
744.0474962479734 0.11607091575288667
744.2514759958331 0.11397112714239595
744.4555815264973 0.11397987993879646
744.6598128399663 0.11345580576737513
744.8641699362402 0.11167418571455245
745.0686528153187 0.10936270417337104
745.2732614772021 0.1057816137005756
745.4779959218903 0.10471350883728128
745.6828561493833 0.10888631560089827
745.8878421596811 0.10902397724087384
746.0929539527835 0.10633082698574517
746.298191528691 0.10764919952098609
746.503554887403 0.10789736945665793
746.7090440289198 0.10755309839205607
746.9146589532414 0.10703874676524162
747.1203996603679 0.10710445380928463
747.326266150299 0.10753128818895795
747.532258423035 0.10796854966063622
747.7383764785758 0.10887398784653114
747.9446203169214 0.10751311886744398
748.1509899380718 0.10657859128935207
748.3574853420268 0.10767357582993686
748.5641065287869 0.10716355836677698
748.7708534983515 0.10439963910217018
748.9777262507209 0.1015343884812423
749.1847247858951 0.10204032892800342
749.3918491038742 0.10448222730720035
749.599099204658 0.1067190895645264
749.8064750882465 0.10596587130482579
750.01397675464 0.10760600174246708
750.2216042038381 0.10538407884967069
750.429357435841 0.1031508851515254
750.6372364506486 0.10426001889278809
750.8452412482612 0.10441539786761084
751.0533718286785 0.10645299864581738
751.2616281919005 0.10440585194793846
751.4700103379273 0.10120413486943948
751.6785182667589 0.1019115252513759
751.8871519783954 0.10172509238793005
752.0959114728365 0.0997740474150274
752.3047967500826 0.09944514925128119
752.5138078101332 0.09993906793962316
752.7229446529888 0.09658378412683748
752.932207278649 0.0970492806663092
753.1415956871142 0.09733906168985793
753.3511098783841 0.09513324799530558
753.5607498524587 0.09742868477907062
753.7705156093381 0.09919314791538135
753.9804071490223 0.09498481750108728
754.1904244715114 0.09486018559366478
754.4005675768051 0.096414231159533
754.6108364649036 0.09726749679628806
754.8212311358069 0.09670351975579536
755.0317515895151 0.09299738526602082
755.242397826028 0.09046265769198769
755.4531698453457 0.09385542486373621
755.6640676474682 0.09296261477861376
755.8750912323953 0.08995284506076118
756.0862406001274 0.09111864802180585
756.2975157506642 0.09674500519693903
756.5089166840058 0.09455952681219018
756.7204434001521 0.09081906360709366
756.9320958991034 0.09038627733029908
757.1438741808593 0.09173593413271383
757.35577824542 0.0939305947377609
757.5678080927854 0.09300703638232488
757.7799637229557 0.09029883404346044
757.9922451359308 0.08938093654370037
758.2046523317106 0.0907711594889496
758.4171853102953 0.09160994163768288
758.6298440716846 0.09100807652520891
758.8426286158789 0.09048338199561677
759.0555389428778 0.09128336665112065
759.2685750526815 0.08733734595938092
759.4817369452901 0.08671602905764977
759.6950246207034 0.08875214140200924
759.9084380789216 0.08850457709904717
760.1219773199443 0.08827619414116002
760.3356423437721 0.08929375844421669
760.5494331504044 0.09034107754382772
760.7633497398417 0.09002483910400916
760.9773921120837 0.09144852806425863
761.1915602671304 0.09036945987730019
761.4058542049819 0.08804302620503483
761.6202739256383 0.08688773862575601
761.8348194290995 0.0873555081090593
762.0494907153653 0.08752701107280686
762.2642877844361 0.08751023471813087
762.4792106363114 0.08626011980193313
762.6942592709918 0.08783127034837573
762.9094336884767 0.08718286897456076
763.1247338887665 0.08507009103455962
763.3401598718613 0.08667359873620321
763.5557116377605 0.08520461739572989
763.7713891864647 0.08470951535396
763.9871925179735 0.08569545181453751
764.2031216322873 0.08646237981401683
764.4191765294058 0.08657854542915396
764.6353572093291 0.08641573679249472
764.8516636720572 0.08307628960460346
765.06809591759 0.08443334487134965
765.2846539459276 0.08691003501499739
765.50133775707 0.08533424435511928
765.7181473510173 0.0850230560037002
765.9350827277692 0.087497238502671
766.152143887326 0.0847312730652213
766.3693308296874 0.08700751835107334
766.5866435548538 0.08716123099581942
766.8040820628248 0.0872764021146256
767.0216463536008 0.08819134665401719
767.2393364271815 0.0880418470698921
767.4571522835669 0.08877242812489552
767.6750939227571 0.08504018199452948
767.893161344752 0.08331865425754792
768.1113545495518 0.0842229259620344
768.3296735371564 0.08527473234514527
768.5481183075658 0.08466082366181775
768.7666888607798 0.08440390945507861
768.9853851967988 0.08418929253461335
769.2042073156224 0.0824971732030456
769.423155217251 0.08188407635664735
769.6422289016842 0.082381499074427
769.8614283689221 0.08220025188462142
770.080753618965 0.08228412131734862
770.3002046518126 0.07955882892529788
770.519781467465 0.07925126631088958
770.739484065922 0.07883690848240187
770.9593124471841 0.08178793535535318
771.1792666112508 0.08198154948583415
771.3993465581223 0.08450347131308213
771.6195522877985 0.08106814658030517
771.8398838002796 0.07999214453117703
772.0603410955655 0.07753825496868673
772.2809241736561 0.07662752381374266
772.5016330345516 0.07792082736764414
772.7224676782516 0.07845349366528102
772.9434281047567 0.07928955288764315
773.1645143140663 0.07984432294138577
773.3857263061809 0.08024247244283901
773.6070640811002 0.08051920173702606
773.8285276388243 0.0768579882913102
774.0501169793532 0.07496124102565307
774.2718321026869 0.07367946705154557
774.4936730088253 0.07321383226678337
774.7156396977684 0.07199153552373216
774.9377321695165 0.07379009454105379
775.1599504240693 0.07335673337748479
775.3822944614269 0.07319205395142264
775.6047642815892 0.07236031256530422
775.8273598845564 0.07237455423251934
776.0500812703283 0.07151251286697921
776.272928438905 0.07286635332047538
776.4959013902865 0.07296200401857651
776.7190001244726 0.07397681309544396
776.9422246414637 0.07064176885929355
777.1655749412595 0.07138817105872493
777.3890510238601 0.06685012163538913
777.6126528892655 0.07015085975100398
777.8363805374756 0.07573665920369362
778.0602339684905 0.07038836954234018
778.2842131823103 0.07083473764311149
778.5083181789348 0.07031448166843281
778.7325489583641 0.07081561522845876
778.9569055205982 0.07187745929229848
779.1813878656369 0.0695270335874164
779.4059959934807 0.07058239511756689
779.630729904129 0.06805909509900027
779.8555895975823 0.06948591315030822
780.0805750738402 0.07019303259493732
780.305686332903 0.0675975870231534
780.5309233747705 0.06826476882911384
780.7562861994428 0.0680940198530724
780.9817748069199 0.06816141436132038
781.2073891972018 0.06904887558935763
781.4331293702885 0.07051789388622619
781.6589953261798 0.06872911187036988
781.8849870648761 0.06854923038727094
782.1111045863771 0.06829013509262424
782.3373478906828 0.06620410372048172
782.5637169777935 0.06619907877784391
782.7902118477087 0.06636477507796017
783.016832500429 0.06691866846431836
783.2435789359538 0.06592909953232728
783.4704511542835 0.06706315291640258
783.697449155418 0.06899723316407551
783.9245729393573 0.06585242672032454
784.1518225061013 0.06756157502748351
784.3791978556501 0.06559341929033634
784.6066989880038 0.06313005316654084
784.834325903162 0.06018092533191468
785.0620786011253 0.06124233675952466
785.2899570818931 0.06218453190431565
785.5179613454659 0.06210693719593604
785.7460913918435 0.06090710208370999
785.9743472210257 0.06023810934065191
786.2027288330128 0.06100050595496011
786.4312362278047 0.05750182589574667
786.6598694054013 0.05895225686981208
786.8886283658027 0.06147287488481287
787.1175131090089 0.060396105033986604
787.3465236350198 0.058487682999716094
787.5756599438356 0.0577837554547573
787.8049220354561 0.05909062187448443
788.0343099098815 0.06145153176060421
788.2638235671116 0.0581330392258478
788.4934630071465 0.05910711229452858
788.7232282299861 0.05895334162159578
788.9531192356305 0.05480793826368991
789.1831360240798 0.054538501827285854
789.4132785953337 0.05347273474373786
789.6435469493925 0.05421512494784078
789.8739410862561 0.054169308317170574
790.1044610059245 0.05560196310636215
790.3351067083977 0.05711119152162175
790.5658781936755 0.05432239006668403
790.7967754617582 0.05289071786535825
791.0277985126456 0.05364872328495957
791.258947346338 0.05115718661275761
791.490221962835 0.05130802918422592
791.7216223621368 0.05145154411822551
791.9531485442434 0.05030217310771326
792.1848005091548 0.049275211250675
792.416578256871 0.04882661907440215
792.6484817873919 0.048575472237384926
792.8805111007177 0.0490799693490001
793.1126661968482 0.04998880123012221
793.3449470757835 0.048403637083757285
793.5773537375235 0.04675570469265474
793.8098861820683 0.0478501309802979
794.042544409418 0.04786108545429871
794.2753284195724 0.04736776368519206
794.5082382125315 0.045426080776780065
794.7412737882955 0.044690240430187475
794.9744351468644 0.04241839483102665
795.2077222882378 0.044677161093548225
795.4411352124163 0.04354457157720954
795.6746739193993 0.04432674589074223
795.9083384091872 0.04767699039270046
796.1421286817798 0.04994978881304611
796.3760447371773 0.04776434901497404
796.6100865753796 0.04679610975225142
796.8442541963865 0.041986218062806065
797.0785476001984 0.03966667645807067
797.3129667868149 0.03934698471367341
797.5475117562363 0.03777952738332216
797.7821825084624 0.040477412926101256
798.0169790434933 0.0438250522848194
798.2519013613289 0.042971950038743253
798.4869494619695 0.04101201590425382
798.7221233454148 0.042047719934321354
798.9574230116648 0.03913114596708092
799.1928484607197 0.0398543623872633
799.4283996925792 0.0386336480002361
799.6640767072437 0.038552919095270345
799.8998795047128 0.03592802970454464
800.1358080849867 0.035130148086339734
800.3718624480654 0.03567837034127015
800.608042593949 0.03524701917562672
800.8443485226373 0.03400865947306252
801.0807802341303 0.032150161436874755
801.3173377284282 0.032159496609583005
801.5540210055308 0.03300287647686758
801.7908300654383 0.03166046943385468
802.0277649081504 0.0324351799493652
802.2648255336675 0.03238789917354942
802.5020119419893 0.0285278681852103
802.7393241331157 0.029724339780678174
802.976762107047 0.03075516665737814
803.2143258637832 0.02936158184613466
803.4520154033241 0.028060562800711158
803.6898307256697 0.025153209142843205
803.9277718308201 0.025899310059576502
804.1658387187754 0.02727740259730932
804.4040313895355 0.025632069224428147
804.6423498431002 0.023994716664417007
804.8807940794698 0.02602235883222167
805.1193640986442 0.024772656189287354
805.3580599006233 0.026665916857573694
805.5968814854073 0.025219229705295113
805.8358288529959 0.022464321737468863
806.0749020033894 0.020495733351452765
806.3141009365876 0.020515953026065046
806.5534256525907 0.022430420626161237
806.7928761513984 0.022112102683878698
807.0324524330111 0.02106268772723094
807.2721544974285 0.018782449864216816
807.5119823446506 0.019201282801333864
807.7519359746776 0.01935354025944368
807.9920153875094 0.020050159470634724
808.2322205831459 0.019163778261929852
808.4725515615871 0.01707524013161363
808.7130083228333 0.013597468540237334
808.953590866884 0.01454032566120994
809.1942991937398 0.015066350459610373
809.4351333034002 0.012080871857066824
809.6760931958653 0.012445131611142407
809.9171788711352 0.013496542227683213
810.1583903292101 0.010921763287750004
810.3997275700897 0.012158874540367773
810.6411905937739 0.01237238494128992
810.8827794002631 0.014552831774185164
811.1244939895569 0.012627688778388428
811.3663343616556 0.01656333864426343
811.608300516559 0.013572924910495632
811.8503924542673 0.012131875668444906
812.0926101747804 0.011609626026866639
812.3349536780981 0.008965959663386378
812.5774229642208 0.008265302115291886
812.820018033148 0.010093489833861203
813.0627388848802 0.009081322027902782
813.305585519417 0.0070495473990671974
813.5485579367588 0.012106085839636118
813.7916561369052 0.010593669007596219
814.0348801198566 0.008558983940301664
814.2782298856125 0.010514293341563643
814.5217054341734 0.01006092014000675
814.7653067655391 0.006174052233944533
815.0090338797095 0.005948017975855252
815.2528867766846 0.007358040942790168
815.4968654564645 0.006088272810833648
815.7409699190493 0.003742165063802256
815.9852001644388 0.0007001716592072072
816.2295561926331 0.003007030469156258
816.4740380036322 0.004852459372176569
816.7186455974361 0.005552367957145815
816.9633789740448 0.004457006607596127
817.208238133458 0.0015695259748738084
817.4532230756763 0.0015376392562967173
817.6983338006993 0.0045432209721569935
817.9435703085271 0.002675795727904483
818.1889325991596 0.005889804128234939
818.434420672597 0.0035516481464265503
818.680034528839 0.002632761856008033
818.925774167886 0.0014228599912597954
819.1716395897377 -0.0005199426449318336
819.4176307943941 -0.0005005347515365773
819.6637477818554 0.0015754372299476395
819.9099905521214 0.00040560441864329153
820.1563591051922 -0.00017421054028718714
820.4028534410677 0.00201429758136878
820.6494735597481 -0.0011975275847602735
820.8962194612333 -0.0012533592860224326
821.1430911455232 0.001966877033869484
821.3900886126178 0.0016371435464109633
821.6372118625173 -0.0008041153337493273
821.8844608952217 0.0003608382196058584
822.1318357107307 -0.0013733858083306693
822.3793363090446 -0.005714988666956447
822.626962690163 -0.0015764269656387356
822.8747148540865 -0.0034236795933290476
823.1225928008146 -0.0068730720018654245
823.3705965303476 -0.005343605427634035
823.6187260426855 -0.004525656979280016
823.8669813378278 -0.003789167589617611
824.1153624157753 -0.0020262951592069788
824.3638692765272 0.0010370242657488796
824.6125019200841 -0.0013114808455073357
824.8612603464458 -0.0030330002265488085
825.1101445556122 -0.00505366714701644
825.3591545475833 -0.00253004885808785
825.6082903223594 -0.0013219638437678575
825.8575518799403 -0.0030766854558085645
826.1069392203257 -0.002272516945102845
826.3564523435161 -0.0034159625406427687
826.6060912495111 -0.006001512664624072
826.8558559383112 -0.01011495489080399
827.1057464099157 -0.004863886915853803
827.3557626643252 -0.005073172619717116
827.6059047015394 -0.008298356258496153
827.8561725215585 -0.009715612155566055
828.1065661243823 -0.007568554079731187
828.3570855100108 -0.006710303882331152
828.6077306784442 -0.006385276197022018
828.8585016296823 -0.0032201758050047664
829.1093983637253 -0.004477358091042976
829.360420880573 -0.007096554116323693
829.6115691802255 -0.008490048124868414
829.8628432626829 -0.005818806234483061
830.1142431279449 -0.0031116863663458883
830.3657687760116 -0.003910025100380268
830.6174202068833 -0.008203507079371182
830.8691974205597 -0.01179169628142767
831.1211004170408 -0.008591737376291443
831.3731291963268 -0.007403193380596209
831.6252837584175 -0.007815571077307161
831.877564103313 -0.010626179795641691
832.1299702310133 -0.012814855106367443
